"area","transect","tree","common_name","scientific_name","family_name","WSD_09","DBH_09","BA_09","AGB_09","area_sampled_09","BA_AS_09","AGB_AS_09","type_09","canopy_09","light_09","dead_09","class_09","X_09","Y_09","Hcom_09","Htot_09","RN_09","RS_09","RE_09","RW_09","WSD_11","DBH_11","BA_11","AGB_11","area_sampled_11","BA_AS_11","AGB_AS_11","type_11","canopy_11","light_11","dead_11","class_11","X_11","Y_11","Hcom_11","Htot_11","RN_11","RS_11","RE_11","RW_11","VOL","total.area","transect.area"
"DUC_A01","T03","1938","Uxirana","Sacoglottis guianensis","Humiriaceae",0.84,45.3,0.161170772,2.883986191,0.453,0.355785368,6.366415432,"O","E",1,"A",NA,4.4,356.12,25.28,32.87,1.85,8.4,5.5,4.8,0.84,45.7,0.164029621,"3.264642692",0.457,0.358926961,"7.143638275","O","E",1,"A",NA,4.4,356.12,27.1,36.56,2.4,8,4.3,3.4,2.14819460240845,50,1000
"DUC_A01","T03","1939","Açai","Euterpe oleracea","Arecaceae",NA,7.3,0.004185387,0.012885733,0.073,0.057334066,0.176516892,"Pt","S",3,"A",NA,0.18,366.84,7.99,10.72,2.3,1.3,2.1,1.95,NA,7.9,0.00490167,"0.014921485",0.079,0.062046455,"0.188879557","P","S",2,"A",NA,0.18,366.84,8.17,10.6,2,1.8,2.2,2.2,0.0462193516768751,50,1000
"DUC_A01","T03","1940","Taquari","Mabea angularis","Euphorbiaceae",0.62,7.8,0.004778362,0.030047823,0.078,0.061261057,0.385228506,"O","C",3,"A",NA,0.8,368.18,11.47,15.65,1.1,0.8,1.55,0.9,0.62,8,0.005026548,"0.030376468",0.08,0.062831853,"0.379705856","O","S",2,"A",NA,0.8,368.18,12.42,15.04,1.6,0.8,1.5,1,0.0475085840854308,50,1000
"DUC_A01","T03","1941","Angelim Pedra","Hymenolobium petraeum","Fabaceae",0.71,85,0.567450173,8.942821419,0.85,0.667588439,10.52096638,"O","E",1,"A",NA,6.15,374,28.39,34.25,9.6,3.6,10,9.6,0.71,87,0.59446787,"9.975861239",0.87,0.683296402,"11.46650717","O","E",1,"A",NA,6.15,374,18.86,36.47,10.7,8,11.4,6.8,8.78235104646599,50,1000
"DUC_A01","T03","1943","Joao Mole","Neea oppositifolia","Nyctaginaceae",0.89,53,0.220618344,3.95494582,0.53,0.416261027,7.462161924,"O","C",2,"A",NA,1.46,385.22,21.14,31.08,7.2,5.3,7.45,4.9,0.89,51.4,0.207499053,"4.555151344",0.514,0.403694656,"8.862162148","O","S",2,"A",NA,1.46,385.22,17.92,38.06,4.8,4.5,5.7,4.3,2.77793130746461,50,1000
"DUC_A01","T03","1944","Breu","Protium hepytaphillum ","Burseraceae",0.63,15.7,0.019359279,0.147413234,0.157,0.123307512,0.938937794,"O","C",2,"A",NA,0.77,389.34,10.78,18.65,4.9,3.5,4.1,4.85,0.63,17.3,0.023506182,"0.164786198",0.173,0.135873882,"0.952521375","O","S",3,"A",NA,0.77,389.34,12.19,17.17,4,3.2,3.5,4,0.256670156889902,50,1000
"DUC_A01","T03","1945","Matamata","Eschweilera parviflora","Lecythidaceae",0.89,12.1,0.011499015,0.109502895,0.121,0.095033178,0.904982607,"O","C",2,"A",NA,0.43,399.23,11.84,16.51,2.55,2.55,1.65,1.35,0.89,12.2,0.011689866,"0.117928089",0.122,0.095818576,"0.966623678","O","S",3,"A",NA,0.43,399.23,9.37,17.49,2.3,2.9,2.1,1.6,0.11956743839132,50,1000
"DUC_A01","T03","1946","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,43.9,0.151362719,2.351140696,0.439,0.344789794,5.355673568,"O","C",1,"A",NA,2.45,399.5,23.55,29.96,5.15,3.4,7.2,3.7,0.8,46.5,0.169822718,"2.410721932",0.465,0.365210146,"5.18434824","O","E",1,"A",NA,2.45,399.5,18.47,27.38,3.8,4.2,6.6,4.7,2.23129874108607,50,1000
"DUC_A01","T03","1948","NI","NI","NI",0.45,35.6,0.099538222,0.254628036,0.356,0.279601746,0.715247293,"O","S",NA,"D",4,0.71,409.57,NA,11.47,NA,NA,NA,NA,0.45,35.6,0.099538222,"0.054700144",0.356,0.279601746,"0.15365209","O",NA,NA,"D",4,0.71,409.57,1.31,1.75,NA,NA,NA,NA,1.24405753360258,50,1000
"DUC_A01","T03","1949","Jataua","Trichilia micrantha","Meliaceae",0.61,16.7,0.021903969,0.148592826,0.167,0.131161493,0.889777403,"O","S",2,"A",NA,1.18,414.58,10.4,17.16,3.35,2.15,2.95,2.6,0.61,17.2,0.023235219,"0.156613392",0.172,0.135088484,"0.910542974","O","S",3,"A",NA,1.18,414.58,11.37,17.05,2.8,2.2,2,2.4,0.253436320134879,50,1000
"DUC_A01","T03","1950","Fava","Parkia sp,","Fabaceae",0.45,68.3,0.366379604,1.946794345,0.683,0.536426946,2.850357753,"O","C",2,"A",NA,1.82,417.2,10.45,18.22,5.55,6.5,9.3,7.6,0.45,68,0.363168111,"2.393627472",0.68,0.534070751,"3.5200404","O","S",3,"A",NA,1.82,417.2,15.35,22.6,5.6,6.4,11.5,8.8,5.12344222951352,50,1000
"DUC_A01","T03","1951","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,19.8,0.03079075,0.27984662,0.198,0.155508836,1.413366768,"O","C",2,"A",NA,0.44,422.94,9.96,17.53,3.5,4.3,4.9,3.15,0.8,19.8,0.03079075,"0.295331573",0.198,0.155508836,"1.4915736","O","S",3,"A",NA,0.44,422.94,10.01,18.5,1.9,2.2,4.7,3.1,0.344813940736468,50,1000
"DUC_A01","T03","1952","Murta","Strychnos subcordata","Loganiaceae",0.54,12.1,0.011499015,0.078633362,0.121,0.095033178,0.649862492,"O","S",3,"A",NA,1.21,427.17,15.95,19.54,2.5,2.3,2.75,2.6,0.54,12.2,0.011689866,"0.065251709",0.122,0.095818576,"0.534850074","O","S",3,"A",NA,1.21,427.17,9.57,15.95,2.8,1.9,2.3,2.2,0.11956743839132,50,1000
"DUC_A01","T03","1953","Fava","Parkia sp,","Fabaceae",0.45,57.7,0.261481825,2.255693521,0.577,0.45317474,3.909347523,"O","E",1,"A",NA,4.23,431.97,23.2,29.58,6.2,3.1,6,8,0.45,57.9,0.263297666,"2.302840662",0.579,0.454745537,"3.977272301","O","E",1,"A",NA,4.23,431.97,22.54,29.99,5.2,3.9,5,4.7,3.60438818857062,50,1000
"DUC_A01","T03","1954","Inhare","Helicostylis sp,","Moraceae",0.65,43,0.14522012,1.562388174,0.43,0.33772121,3.63346087,"O","E",1,"A",NA,0.38,438.49,19.99,25.54,4.25,4.8,4.8,6.25,0.65,43.5,0.148616967,"1.795514017",0.435,0.341648201,"4.12761843","O","D",1,"A",NA,0.38,438.49,15.45,28.68,2.7,4.2,3.7,4.5,1.92845462746896,50,1000
"DUC_A01","T03","1955","Sorva","Couma guianensis","Apocynaceae",0.47,21.2,0.035298935,0.196438184,0.212,0.166504411,0.926595205,"O","C",2,"A",NA,0.71,447.09,14.5,18.27,2.65,1.8,2.8,2.3,0.47,21.3,0.035632729,"0.219460315",0.213,0.167289809,"1.030330118","O","S",3,"A",NA,0.71,447.09,13.54,20.22,2,2.4,2.7,1.9,0.404528733947238,50,1000
"DUC_A01","T03","1956","Ucuuba Vermelha","Virola elongata","Myristicaceae",0.52,20.7,0.033653526,0.243950789,0.207,0.16257742,1.178506228,"O","S",3,"A",NA,2.26,454.74,18.13,21.51,1.7,3.2,-1.3,6.3,0.52,20.8,0.033979466,"0.220319463",0.208,0.163362818,"1.059228186","O","S",3,"A",NA,2.26,454.74,14.57,19.24,1.4,1.6,-4.4,6.3,0.384048457268704,50,1000
"DUC_A01","T03","1957","Ucuuba","Virola melinoni","Myristicaceae",0.48,47.1,0.174233514,1.730070164,0.471,0.369922535,3.673185062,"O","C",2,"A",NA,0.92,459.96,24.24,31.92,2.95,6,5.25,6,0.48,51.2,0.205887416,"2.29096198",0.512,0.40212386,"4.474535117","O","D",1,"A",NA,0.92,459.96,22.2,35.77,4.2,6,5.7,5.4,2.75434470729959,50,1000
"DUC_A01","T03","1958","Guajara","Pouteria sp,","Sapotaceae",0.78,24,0.045238934,0.618360238,0.24,0.188495559,2.576500992,"O","E",1,"A",NA,0.26,475.98,20.63,27.04,3.75,0.75,3.65,1.5,0.78,24.3,0.046376976,"0.784892866",0.243,0.190851754,"3.230011793","O","E",1,"A",NA,0.26,475.98,23.97,33.48,2.7,1.4,4.6,1.8,0.53965148146152,50,1000
"DUC_A01","T03","1959","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,28.6,0.064242428,0.505272214,0.286,0.224623875,1.766686064,"O","C",2,"A",NA,2.05,484.37,11.99,15.17,2.2,4.15,6.7,3.6,0.8,28.6,0.064242428,"0.83967782",0.286,0.224623875,"2.935936432","O","S",2,"A",NA,2.05,484.37,11.37,25.21,3,2.9,5.2,1.3,0.770684156194709,50,1000
"DUC_A01","T03","1960","Joao Mole","Neea oppositifolia","Nyctaginaceae",0.89,67.2,0.354673244,6.12079627,0.672,0.527787566,9.108327782,"O","C",2,"A",NA,3.16,493.28,21.01,29.92,6.85,3.95,10.25,2.7,0.89,68.2,0.365307535,"6.276926474",0.682,0.535641547,"9.203704508","O","E",1,"A",NA,3.16,493.28,16.38,29.79,3.3,2.7,6.5,2.4,5.15645800927885,50,1000
"DUC_A01","T03","1961","Jacariuba","NI","NI",0.62,19.5,0.029864765,0.203518804,0.195,0.153152642,1.043686176,"O","S",3,"A",NA,0.46,498.62,11.16,16.96,5.5,4.05,5.05,4.45,0.62,19.8,0.03079075,"0.229129409",0.198,0.155508836,"1.157219237","O","S",3,"A",NA,0.46,498.62,13.14,18.52,4.1,2.2,3.9,3.8,0.344813940736468,50,1000
"DUC_A01","T03","1962","NI","NI","NI",0.7,49.9,0.195564928,1.134273431,0.499,0.391913684,2.273093047,"O","C",NA,"D",2,-3.82,498.4,NA,18.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1000
"DUC_A01","T03","1963","Joao Mole","Neea oppositifolia","Nyctaginaceae",0.89,62,0.301907054,5.323369435,0.62,0.486946861,8.586079734,"O","E",1,"A",NA,-3.4,496.22,22.47,30.57,6.55,7.75,12,7.1,0.89,62.5,0.306796158,"5.257393398",0.625,0.490873852,"8.411829438","O","E",1,"A",NA,3.4,496.22,15.56,29.71,6.2,6.7,5.3,6.3,4.26038174902365,50,1000
"DUC_A01","T03","1964","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,13.1,0.013478218,0.124735072,0.131,0.102887159,0.95217612,"O","S",3,"A",NA,-0.36,488.73,11.73,17.85,1.1,3.55,3.1,2.45,0.8,13.5,0.014313882,"0.108720873",0.135,0.106028752,"0.8053398","O","S",2,"A",NA,0.36,488.73,11.87,14.65,1.9,2.1,2.2,2,0.149207636422081,50,1000
"DUC_A01","T03","1965","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,23.5,0.043373614,0.487531602,0.235,0.184568568,2.07460256,"O","C",2,"A",NA,-0.83,481.59,18.31,21.68,1.2,3.25,2.4,0.9,0.8,24.4,0.046759465,"0.694563646",0.244,0.191637152,"2.84657232","O","D",1,"A",NA,0.83,481.59,16.06,28.65,2.6,2.7,3.2,1.8,0.544520572442751,50,1000
"DUC_A01","T03","1966","Envira Quiabo","Sterculia pruriens","Malvaceae",0.49,44,0.152053084,1.238530154,0.44,0.345575192,2.81484126,"O","E",1,"A",NA,-3.95,480.75,19.6,25.65,3.15,3.8,4.15,3.5,0.49,45.4,0.161883128,"1.496469168",0.454,0.356570766,"3.296187595","O","D",1,"A",NA,3.95,480.75,16.09,29.11,4.3,4,4.5,3.6,2.11747152254989,50,1000
"DUC_A01","T03","1967","Uxirana","Sacoglottis guianensis","Humiriaceae",0.84,20.1,0.031730871,0.379679257,0.201,0.157865031,1.888951529,"O","C",2,"A",NA,-0.46,480.07,15.76,21.98,4.9,3.8,6.05,1.9,0.84,20.5,0.033006358,"0.364395279",0.205,0.161006623,"1.777537944","O","S",3,"A",NA,0.46,480.07,11.41,20.28,4.5,3.2,5,3,0.37203704250679,50,1000
"DUC_A01","T03","1969","NI","NI","NI",0.64,32,0.080424772,0.639803064,0.32,0.251327412,1.999384576,"O","C",2,"A",NA,-2.35,473.84,14.77,19.18,2.35,4.05,2.05,2.9,0.6,31.7,0.078923876,"0.507838678",0.317,0.248971218,"1.602014758","O",NA,NA,"D",1,2.35,473.84,3.01,23.03,NA,NA,NA,NA,0.965223224690804,50,1000
"DUC_A01","T03","1970","Macucu Branco","Couepia sp,","Chrysobalanaceae",0.79,34.9,0.095662282,1.442384433,0.349,0.274103959,4.132906686,"O","C",2,"A",NA,-3.65,470.82,19.58,29.45,5.7,2.6,6.9,3.6,0.79,34.5,0.093482016,"1.164461603",0.345,0.270962366,"3.375251024","O","S",2,"A",NA,3.65,470.82,13.76,24.33,5.3,2.9,4.5,2.9,1.16152208727918,50,1000
"DUC_A01","T03","1971","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,61.5,0.29705722,4.87913881,0.615,0.48301987,7.93355904,"O","C",2,"A",NA,-2.85,456.08,23.34,31.68,4.9,5.4,5.3,6.2,0.8,61.6,0.298024045,"4.453107406",0.616,0.483805269,"7.229070464","O","D",1,"A",NA,2.85,456.08,20.19,28.82,4.3,6,4.8,5.8,4.12734635013521,50,1000
"DUC_A01","T03","1972","NI","NI","NI",0.64,17.1,0.022965828,0.062602532,0.171,0.134303086,0.366096676,"Pt","S",3,"A",NA,-1.7,451.8,7.79,13.67,4.15,2.55,4.2,4.9,0.64,17.3,0.023506182,"0.063969024",0.173,0.135873882,"0.369763146","P",NA,NA,"D",4,1.7,451.8,2.98,13.32,NA,NA,NA,NA,0.256670156889902,50,1000
"DUC_A01","T03","1973","Joao Mole","Neea oppositifolia","Nyctaginaceae",0.89,54.2,0.230721706,2.979617084,0.542,0.425685805,5.497448494,"O","C",2,"A",NA,-5.9,451.2,15.01,22.39,5.15,5.9,6.75,3.9,0.89,54.1,0.22987112,"3.630243554",0.541,0.424900406,"6.710246866","O","D",1,"A",NA,5.9,451.2,21.88,27.38,3.8,5,6,4.6,3.10707103093919,50,1000
"DUC_A01","T03","1974","Caqui","Diospyros guianensis","Ebenaceae",0.73,7.5,0.004417865,0.026314123,0.075,0.058904862,0.350854973,"O","S",3,"A",NA,-0.61,445.3,7.4,12.59,2.3,1.9,2.6,1.2,0.73,7.7,0.004656626,"0.0268991",0.077,0.060475659,"0.349338967","O","S",3,"A",NA,0.61,445.3,8.34,12.21,1.9,1.5,2.4,1.1,0.0436985284677147,50,1000
"DUC_A01","T03","1975","Murta","Strychnos subcordata","Loganiaceae",0.54,12,0.011309734,0.076389091,0.12,0.09424778,0.63657576,"O","S",3,"A",NA,-0.4,443.37,14.37,19.3,2.75,1.75,3.1,3.05,0.54,12.1,0.011499015,"0.073200657",0.121,0.095033178,"0.604964111","O","S",2,"A",NA,0.4,443.37,12.4,18.19,1.2,1.3,2.3,1.7,0.117434310214088,50,1000
"DUC_A01","T03","1976","Tamaquare","Caraipa grandifolia","Clusiaceae",0.78,23.9,0.044862728,0.545863779,0.239,0.187710161,2.283948865,"O","C",2,"A",NA,-2.3,429.8,17.25,24.07,3.8,4.4,2.75,4.65,0.78,23.9,0.044862728,"0.49801282",0.239,0.187710161,"2.083735649","O","S",2,"A",NA,2.3,429.8,13.71,21.96,2.6,3.8,3.2,3,0.520412230837356,50,1000
"DUC_A01","T03","1977","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,50.7,0.201885813,4.450583401,0.507,0.398196869,8.778271008,"O","E",1,"A",NA,-3.35,427.15,26.12,42.52,7.45,3.05,3.1,6.65,0.8,51.5,0.208307228,"2.641670705",0.515,0.404480054,"5.12945768","O","D",1,"A",NA,3.35,427.15,18.96,24.46,5,4.3,5,6.2,2.78976555479175,50,1000
"DUC_A01","T03","1978","Joao Mole","Neea oppositifolia","Nyctaginaceae",0.89,88.7,0.617926928,12.82734795,0.887,0.696648171,14.46149712,"O","E",1,"A",NA,-0.75,421.7,28.99,35.99,9.15,8.35,8.75,8.05,0.89,90.1,0.637587014,"13.22075526",0.901,0.707643745,"14.67342426","O","E",1,"A",NA,0.75,421.7,20.23,35.95,8.7,8.3,8,7,9.48129737886217,50,1000
"DUC_A01","T03","1980","Muirapiranga","Brosimum rubescens","Moraceae",0.83,34.2,0.091863311,1.444858959,0.342,0.268606172,4.224733798,"O","C",2,"A",NA,-2.6,409.48,23.75,29.24,2.6,4.25,0.85,3.6,0.83,34.6,0.094024727,"1.640193253",0.346,0.271747765,"4.740442927","O","E",1,"A",NA,2.6,409.48,24.93,32.43,1.7,5.5,3.8,3.9,1.16889834422351,50,1000
"DUC_A01","T03","1981","Jataua","Trichilia micrantha","Meliaceae",0.61,16.6,0.021642432,0.147246393,0.166,0.130376095,0.887026461,"O","S",3,"A",NA,-1.38,408.95,14.03,17.21,1.35,2.4,2.9,0.75,0.61,16.9,0.022431757,"0.197488242",0.169,0.13273229,"1.168569479","O","S",3,"A",NA,1.38,408.95,16.84,22.27,1.3,2,1.8,1.4,0.243868173580651,50,1000
"DUC_A01","T03","1982","Guajara","Pouteria sp,","Sapotaceae",0.78,25,0.049087385,0.643668675,0.25,0.196349541,2.5746747,"O","C",2,"A",NA,-1,406.98,21.82,25.94,2.85,1.2,2.75,1.2,0.78,26.1,0.053502108,"0.701016753",0.261,0.204988921,"2.685887942","O","D",1,"A",NA,1,406.98,21.98,25.92,2.7,2.5,2.7,2.6,0.630943209106777,50,1000
"DUC_A01","T03","1983","Macucu","Licania heteromorpha","Chrysobalanaceae",0.82,15,0.017671459,0.193079988,0.15,0.117809725,1.28719992,"O","C",2,"A",NA,-0.2,404.1,16.3,20.56,3.4,2.6,3.55,3.25,0.82,15.8,0.01960668,"0.20891046",0.158,0.12409291,"1.322218102","O","S",2,"A",NA,0.2,404.1,16.73,20.05,2.2,3,2.9,2.8,0.210486970128582,50,1000
"DUC_A01","T03","1984","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,28.3,0.062901754,0.756930109,0.283,0.22226768,2.674664696,"O","C",2,"A",NA,-0.4,399.8,19.66,23.21,5.7,1.9,2.25,7.3,0.8,28.5,0.063793966,"0.631067566",0.285,0.223838477,"2.21427216","O","S",2,"A",NA,0.4,399.8,12.96,19.08,1.8,1.7,1.2,2.5,0.76480264063878,50,1000
"DUC_A01","T03","1985","Uxirana","Sacoglottis guianensis","Humiriaceae",0.84,41.4,0.134614104,2.114920649,0.414,0.32515484,5.108503982,"O","C",2,"A",NA,-1.05,399.75,21.96,28.86,9.3,3.25,3.9,9.4,0.84,41.5,0.135265199,"1.54194875",0.415,0.325940238,"3.715539156","O","S",2,"A",NA,1.05,399.75,14.86,20.94,7.8,2.6,4.2,4.7,1.73980789130867,50,1000
"DUC_A01","T03","1986","Sorva","Couma guianensis","Apocynaceae",0.47,16.2,0.020611989,0.093924148,0.162,0.127234502,0.57977869,"O","S",3,"A",NA,-1.4,399.95,10.23,14.96,2.55,2.1,2,3.15,0.47,16.2,0.020611989,"0.093296313",0.162,0.127234502,"0.575903164","O","S",3,"A",NA,1.4,399.95,7.32,14.86,2.3,2,2.2,2.7,0.222317302003066,50,1000
"DUC_A01","T03","1988","Ucuuba","Virola melinoni","Myristicaceae",0.48,41.3,0.133964579,1.069339908,0.413,0.324369441,2.589200746,"O","E",1,"A",NA,-3.73,387.75,21.18,25.66,5.7,3.45,3.1,2.95,0.48,41.4,0.134614104,"1.113050012",0.414,0.32515484,"2.688526598","O","D",1,"A",NA,3.73,387.75,18.86,26.58,4.2,3.5,2.3,2.4,1.73065174714249,50,1000
"DUC_A01","T03","1989","Breu","Protium hepytaphillum ","Burseraceae",0.63,9.6,0.007238229,0.048319069,0.096,0.075398224,0.503323632,"O","S",3,"A",NA,-0.43,384,9.5,16.35,3.45,1.2,2.25,3.4,0.63,10.8,0.009160884,"0.04858643",0.108,0.084823002,"0.449874356","O","S",2,"A",NA,0.43,384,8.88,12.99,2.4,1.3,2.4,3,0.0915868564579241,50,1000
"DUC_A01","T03","1990","Açai","Euterpe oleracea","Arecaceae",NA,12.5,0.012271846,0.034984863,0.125,0.09817477,0.279878908,"Pt","C",1,"A",NA,-0.92,366.68,17.93,22.37,2.05,1.9,1.7,2.3,NA,12.7,0.012667687,"0.036031454",0.127,0.099745567,"0.283712238","P","S",2,"A",NA,0.92,366.68,17.31,20.55,2.1,1.9,2,2.1,0.130546592063151,50,1000
"DUC_A01","T03","1991","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,25.2,0.049875925,0.439341501,0.252,0.197920337,1.743418656,"O","C",2,"A",NA,-1.6,360.95,14.71,16.99,2.6,4.1,2.8,2.3,0.8,25.3,0.050272551,"0.292443295",0.253,0.198705735,"1.155902352","O",NA,NA,"A",NA,1.6,360.95,NA,11.22,NA,NA,NA,NA,0.58941321720462,50,1000
"DUC_A01","T03","1993","Pataua","NI","NI",0.62,21.5,0.03630503,0.095775894,0.215,0.168860605,0.445469275,"Pt","C",2,"A",NA,-1.05,356.6,16.14,22.57,5.6,1.8,2.55,4.2,0.62,21.5,0.03630503,"0.095775894",0.215,0.168860605,"0.445469275","P","S",2,"A",NA,1.05,356.6,13.53,20.47,5.9,3.8,5.2,4.5,0.412882762585128,50,1000
"DUC_A01","T03","1994","Apui","Ficus broadwayi","Moraceae",0.42,48.8,0.18703786,1.732990844,0.488,0.383274304,3.551210746,"O","E",1,"A",NA,-3.75,356.3,22.18,34.04,7.7,2.5,7.6,5.9,0.42,49,0.188574099,"1.812412089",0.49,0.3848451,"3.698800182","O","E",1,"A",NA,3.75,356.3,24.57,35.31,5.7,2.5,2.8,5,2.50207672987787,50,1000
"DUC_A01","T03","1995","Jacariuba","NI","NI",0.62,30,0.070685835,0.688469328,0.3,0.235619449,2.29489776,"O","C",2,"A",NA,-2.63,348.15,18.75,24.24,3.8,3.7,4.15,2.6,0.62,30.2,0.071631454,"0.808203006",0.302,0.237190245,"2.676168893","O","S",2,"A",NA,2.63,348.15,23.87,28.08,4.2,3.5,5.3,3.4,0.868126333980656,50,1000
"DUC_A01","T03","1996","Mandioqueira","Qualea paraensis","Vochysiaceae",0.69,20.8,0.033979466,0.281558707,0.208,0.163362818,1.35364763,"O","C",2,"A",NA,-1.22,339.3,13.78,18.53,2.3,2.9,3.3,1.4,0.69,21.2,0.035298935,"0.358314557",0.212,0.166504411,"1.690163004","O","S",3,"A",NA,1.22,339.3,13.57,22.7,2.3,2.6,3.3,2.5,0.400386457178588,50,1000
"DUC_A01","T03","1997","Mandioqueira","Qualea paraensis","Vochysiaceae",0.69,38,0.113411495,1.406319297,0.38,0.298451302,3.700840254,"O","C",2,"A",NA,-3.55,335.25,20.46,27.73,5,4.1,9.95,5.3,0.69,43,0.14522012,"1.803348504",0.43,0.33772121,"4.193833731","O","E",2,"A",NA,3.55,335.25,12.6,27.77,5.5,5.2,6.2,6,1.88030421375088,50,1000
"DUC_A01","T03","1998","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,17.7,0.024605739,0.259353242,0.177,0.139015475,1.465272552,"O","C",2,"A",NA,-0.25,334.47,16.83,20.33,5.35,3.8,4.8,4.4,0.8,18.4,0.02659044,"0.303984899",0.184,0.144513262,"1.65209184","O","S",2,"A",NA,0.25,334.47,12.2,22.05,4.6,3.4,5,3.7,0.293717257506496,50,1000
"DUC_A01","T03","1999","Mandioqueira","Qualea paraensis","Vochysiaceae",0.69,65.6,0.337985104,4.316510035,0.656,0.515221195,6.580045786,"O","E",1,"A",NA,-4.96,327.1,20.3,28.56,10.15,5.5,8.9,5.8,0.69,65.8,0.34004913,"5.974487944",0.658,0.516791992,"9.079768912","O","S",1,"A",NA,4.96,327.1,20.1,39.29,3.8,5.1,9.4,6.5,4.76784981616662,50,1000
"DUC_A01","T03","2000","Liana",NA,NA,NA,5.5,0.002375829,0.008278564,0.055,0.043196899,0.150519352,"L","E",1,"A",NA,0,301.2,NA,NA,NA,NA,NA,NA,NA,5.7,0.002551759,"0.008536537",0.057,0.044767695,"0.14976381","L",NA,NA,"A",NA,0,301.2,0,0,NA,NA,NA,NA,0.0226354298455876,50,1000
"DUC_A01","T03","2001","Guajara Branco","Pouteria sp,","Sapotaceae",0.78,49.1,0.189344575,2.891519294,0.491,0.385630498,5.889041332,"O","E",1,"A",NA,-3.76,298.3,24.04,30.21,5.05,4.1,4.6,3.3,0.78,49.6,0.193220515,"3.054243225",0.496,0.389557489,"6.157748438","O","D",1,"A",NA,3.76,298.3,20.96,31.27,4.8,3.4,2,7,2.56957370605926,50,1000
"DUC_A01","T03","2002","Inhare","Helicostylis sp,","Moraceae",0.65,31.4,0.077437117,0.555200682,0.314,0.246615023,1.768155038,"O","C",2,"A",NA,-3.15,290.7,14.09,17.02,3.15,3.7,1.5,5,0.65,32.7,0.08398184,"0.86356379",0.327,0.256825199,"2.64086786","O","S",2,"A",NA,3.15,290.7,11.31,24.41,2.4,3.2,1.6,5.4,1.03306887461133,50,1000
"DUC_A01","T03","2004","Sorva","Couma guianensis","Apocynaceae",0.47,18.7,0.027464588,0.178522627,0.187,0.146869457,0.954666453,"O","C",1,"A",NA,-0.97,281.05,17,21.34,3.8,2.7,2.4,3.65,0.47,19.5,0.029864765,"0.191031136",0.195,0.153152642,"0.97964685","O","S",2,"A",NA,0.97,281.05,16.08,21,2.4,3.2,2.2,2.5,0.333489884800347,50,1000
"DUC_A01","T03","2006","Seringa","Hevea brasiliensis","Euphorbiaceae",0.49,20,0.031415927,0.22646428,0.2,0.157079633,1.1323214,"O","C",2,"A",NA,-0.83,275.2,18.08,22.7,1.45,2.9,2.7,3.8,0.49,20.9,0.034306977,"0.247740434",0.209,0.164148216,"1.185360931","O","S",2,"A",NA,0.83,275.2,18.93,22.74,1,1.6,1.8,2.2,0.388098332250777,50,1000
"DUC_A01","T03","2007","Mandioqueira","Qualea paraensis","Vochysiaceae",0.69,87,0.59446787,9.38382897,0.87,0.683296402,10.78601031,"O","E",1,"A",NA,-6.3,268.6,23.81,35.3,7.3,6.3,8.75,8.45,0.69,85,0.567450173,"8.010863033",0.85,0.667588439,"9.424544745","O","E",1,"A",NA,6.3,268.6,18.89,31.57,8.7,7.4,6.7,8.5,8.34679488930805,50,1000
"DUC_A01","T03","2009","Mandioqueira","Qualea paraensis","Vochysiaceae",0.69,13.6,0.014526724,0.110496623,0.136,0.10681415,0.812475166,"O","C",2,"A",NA,-0.68,246.8,14.45,17.01,2.3,3.3,1.4,3,0.69,14.3,0.016060607,"0.105573831",0.143,0.112311937,"0.738278541","O","S",2,"A",NA,0.68,246.8,12.82,14.7,1.7,2.3,1.9,2.9,0.169229107270627,50,1000
"DUC_A01","T03","2010","Fava","Parkia sp,","Fabaceae",0.45,24.4,0.046759465,0.203596242,0.244,0.191637152,0.834410826,"O","C",2,"A",NA,-0.65,242.4,9,14.93,2.85,3.8,3.95,2.85,0.45,24.4,0.046759465,"0.255006679",0.244,0.191637152,"1.04510934","O","S",2,"A",NA,0.65,242.4,11.77,18.7,2.5,3.8,2.8,3.5,0.544520572442751,50,1000
"DUC_A01","T03","2011","Fava","Parkia sp,","Fabaceae",0.45,34.9,0.095662282,0.756607837,0.349,0.274103959,2.167930764,"O","C",2,"A",NA,-2.39,235.3,14.42,27.12,4.1,6.5,5.7,5.5,0.45,35.4,0.098422956,"0.775285041",0.354,0.27803095,"2.190070737","O","S",2,"A",NA,2.39,235.3,15.82,27.01,4.7,5.5,5.3,5.7,1.22882222511908,50,1000
