codigo,transecto,arv,nome.comum,nome.cient,familia,dap,tipo,pos.copa,luminosidade,morta,decomp,Hcom,Htot,raio.n,raio.s,raio.l,raio.o,data,utm.lest,utm.norte,vol,trans.area,sub.area
CAU,T07,163,matamata branco,Eschweilera coriacea,Lecythidaceae,50,O,C,2,FALSE,NA,15.79,34.49,3,3.1,2.8,3.3,20120209,779066.0819,9585077.554,2.615113952,10000,100
CAU,T07,164,caramuxi,Pouteria hispida,Sapotaceae,45.5,O,C,2,FALSE,NA,23.88,31.64,2,2.5,2,1.5,20120209,779049.8881,9585064.272,2.12768586,10000,100
CAU,T07,165,pau-jacare,Laetia procera,Salicaceae,45.4,O,C,2,FALSE,NA,21.51,33.53,7.8,8.5,5.1,6.3,20120209,779068.1607,9585049.407,2.117471523,10000,100
CAU,T07,166,jatereu,Lecythis idatimon,Lecythidaceae,41.6,O,C,2,FALSE,NA,19.15,28.97,2.5,2.3,2.1,5.1,20120209,779064.2753,9585047.882,1.748990265,10000,100
CAU,T07,167,jaranucu,Lecythis sp.,Lecythidaceae,38,O,C,2,FALSE,NA,22.94,32.58,2,2.2,2,2.1,20120209,779052.2898,9585047.124,1.434863657,10000,100
CAU,T07,168,parajuba,Manilkara bidentata,Sapotaceae,57.5,O,C,2,FALSE,NA,26.64,37.71,3.8,4.5,2.9,2.8,20120209,779050.5808,9585034.659,3.550149382,10000,100
CAU,T07,169,caramuxi,Pouteria hispida,Sapotaceae,41.5,O,C,2,FALSE,NA,24.34,34.79,3.6,4.3,3.8,8.5,20120209,779051.8824,9584994.947,1.739807891,10000,100
CAU,T07,170,morta,NA,NA,58.7,O,NA,NA,TRUE,2,NA,23.7,NA,NA,NA,NA,20120209,779062.9473,9584981.63,3.714206382,10000,100
CAU,T07,171,matamata preto,Eschweilera ovata,Lecythidaceae,44.7,O,C,2,FALSE,NA,27.37,38.7,3,2.7,2.3,2.1,20120209,779047.6907,9584964.825,2.04671743,10000,100
CAU,T07,172,macaranduba,Manilkara huberi,Sapotaceae,64,O,C,2,FALSE,NA,24.64,37.26,2.3,2.8,2.1,2.3,20120209,779046.0253,9584941.881,4.487207876,10000,100
CAU,T07,173,jutai-mirim,Hymenaea parvifolia,Fabaceae,60.5,O,C,2,FALSE,NA,34.97,46.11,4.1,4.7,6.7,3.8,20120209,779059.4217,9584933.057,3.967853545,10000,100
CAU,T07,174,breu barrote,Tetragastris panamensis,Burseraceae,37.7,O,C,2,FALSE,NA,16.79,30.35,0,7.1,3.1,1.9,20120209,779057.8396,9584925.075,1.410203815,10000,100
CAU,T07,175,abiurana casca fina,Pouteria retinervis,Sapotaceae,36.5,O,C,2,FALSE,NA,21.04,31.2,3.1,4.8,3.1,5.1,20120209,779044.2182,9584916.985,1.313879604,10000,100
CAU,T07,176,parajuba,Manilkara bidentata,Sapotaceae,36.5,O,C,2,FALSE,NA,22.61,29.76,1,2,1.9,1.8,20120209,779060.961,9584912.825,1.313879604,10000,100
CAU,T07,177,envira-cana,Xylopia nitida,Annonaceae,42.6,O,C,2,FALSE,NA,28.84,37.88,2.1,2.1,3.8,1.1,20120209,779045.1295,9584905.866,1.842259237,10000,100
CAU,T07,178,matamata branco,Eschweilera coriacea,Lecythidaceae,44.5,O,C,2,FALSE,NA,19.18,28.04,5.7,6.7,3.8,5.1,20120209,779045.0924,9584904.438,2.026741514,10000,100
CAU,T07,179,breu barrote,Tetragastris panamensis,Burseraceae,40,O,C,2,FALSE,NA,18.48,29.67,4.1,9.1,5.2,8,20120209,779060.044,9584883.087,1.605213191,10000,100
CAU,T07,180,morta,NA,NA,51.5,O,NA,NA,TRUE,1,NA,2.8,NA,NA,NA,NA,20120209,779042.8394,9584836.844,2.789765555,10000,100
CAU,T07,181,roxinho,Peltogyne lecointei,Fabaceae,52,O,C,2,FALSE,NA,24.33,40.21,5.2,3.2,5.1,5,20120209,779058.6242,9584828.335,2.849346661,10000,100
CAU,T07,182,matamata branco,Eschweilera coriacea,Lecythidaceae,42,O,C,2,FALSE,NA,16.12,23.73,2.3,3.2,3.1,2.5,20120209,779057.0072,9584804.556,1.785982296,10000,100
CAU,T07,183,freijo branco,Cordia scabrifolia,Boraginaceae,46.8,O,C,2,FALSE,NA,26.41,34.77,0.8,3.2,5.4,0.5,20120209,779055.1927,9584773.159,2.262904602,10000,100
CAU,T07,184,matamata branco,Eschweilera coriacea,Lecythidaceae,45.2,O,C,2,FALSE,NA,19.04,31.34,3.8,2.9,2.5,2.1,20120209,779038.766,9584756.91,2.09712286,10000,100
CAU,T07,185,caqui,Diospyros guianensis,Ebenaceae,37.4,O,C,2,FALSE,NA,8.93,15.57,2.3,2,2.2,6,20120209,779041.2711,9584737.788,1.385775836,10000,100
CAU,T07,186,morta,NA,NA,75.3,O,NA,NA,TRUE,3,NA,11.84,NA,NA,NA,NA,20120209,779039.6171,9584712.581,6.40357704,10000,100
CAU,T08,13,tachi preto,Tachigali myrmecophila,Fabaceae,55,O,E,1,FALSE,NA,24.39,41.72,4.6,4,9,3,20120206,779529.6772,9585077.718,3.221240314,10000,100
CAU,T08,17,caramuxi,Pouteria hispida,Sapotaceae,41.6,O,C,1,FALSE,NA,21,34.62,2.1,3.2,5.5,1.3,20120206,779531.2712,9585058.533,1.748990265,10000,100
CAU,T08,18,matamata,Eschweilera parviflora,Lecythidaceae,60.6,O,C,1,FALSE,NA,30.93,43.02,8.2,4.6,5.7,8.2,20120206,779534.0035,9585045.863,3.982211981,10000,100
CAU,T08,21,goiabao,Pradosia cochlearia,Sapotaceae,58.4,O,S,1,FALSE,NA,23.95,48.23,5.6,4,4,1.7,20120206,779529.9086,9585027.266,3.672814891,10000,100
CAU,T08,24,guajara,Pouteria sp.,Sapotaceae,58,O,C,1,FALSE,NA,30.34,46.81,4,2.3,5.3,4.5,20120206,779534.2186,9585022.971,3.618017659,10000,100
CAU,T08,25,abiurana,Pouteria gongrijpii,Sapotaceae,50,O,C,1,FALSE,NA,21.92,37.32,1.5,2.8,3.4,3.1,20120206,779529.3614,9585015.6,2.615113952,10000,100
CAU,T08,26,macaranduba,Manilkara huberi,Sapotaceae,52.5,O,C,1,FALSE,NA,19.87,35.52,3.4,6.6,8,3,20120206,779529.8758,9585039.878,2.909611787,10000,100
CAU,T08,31,angelim vermelho,Dinizia excelsa,Fabaceae,151,O,E,1,FALSE,NA,30.2,47.11,1.1,16.7,10.8,11.1,20120206,779523.9776,9584993.76,29.33212743,10000,100
CAU,T08,40,fava orelha-de-macaco,Enterolobium schomburgkii,Fabaceae,55,O,E,1,FALSE,NA,30.93,47.73,15,5.2,8.3,5.4,20120206,779525.9014,9584908.244,3.221240314,10000,100
CAU,T08,46,matamata,Eschweilera amazonica,Lecythidaceae,35.6,O,S,1,FALSE,NA,16.62,26.98,1.9,2.8,5,1.5,20120206,779529.8928,9584938.104,1.244057534,10000,100
CAU,T08,63,matamata,Eschweilera amazonica,Lecythidaceae,41.7,O,C,2,FALSE,NA,20.36,31.17,1.6,2.7,2.5,1.3,20120206,779534.6151,9584853.594,1.758198881,10000,100
CAU,T08,71,jarana,Lecythis lurida,Lecythidaceae,83.7,O,E,1,FALSE,NA,32.81,44.39,5.2,5.7,7.1,3.6,20120206,779533.7392,9584799.994,8.070120941,10000,100
CAU,T08,72,seringueira,Hevea brasiliensis,Euphorbiaceae,76.8,O,E,1,FALSE,NA,38.2,53.07,4.5,5.2,8.4,2.6,20120206,779535.9458,9584794.283,6.685877295,10000,100
CAU,T08,73,abiurana,Pouteria gongrijpii,Sapotaceae,60.3,O,C,1,FALSE,NA,17.3,23.27,2,5.1,8.4,1.2,20120206,779533.017,9584792.247,3.939221105,10000,100
CAU,T08,75,envira-cana,Xylopia nitida,Annonaceae,44.5,O,C,1,FALSE,NA,18.84,36.67,3.8,3,4,5,20120206,779533.6751,9584773.932,2.026741514,10000,100
CAU,T08,77,matamata,Eschweilera amazonica,Lecythidaceae,59.5,O,E,1,FALSE,NA,20.71,34.19,4,5,5.6,3.8,20120206,779530.9541,9584766.113,3.825815839,10000,100
CAU,T08,80,matamata,Eschweilera parviflora,Lecythidaceae,35,O,S,1,FALSE,NA,16.35,26.55,2.2,2.3,3.1,2.8,20120206,779534.4544,9584752.243,1.198657031,10000,100
CAU,T08,83,morta,NA,NA,51,O,NA,NA,TRUE,4,NA,5.78,NA,NA,NA,NA,20120206,779533.7841,9584743.05,2.730867233,10000,100
CAU,T08,86,abiurana,Pouteria gongrijpii,Sapotaceae,48,O,E,1,FALSE,NA,29.52,41.14,6.1,4.8,5,3.1,20120206,779539.0992,9584717.663,2.391745317,10000,100
CAU,T08,90,uxi,Endopleura uchi,Humiriaceae,53.2,O,S,1,FALSE,NA,18.78,28.29,2.3,2,10,1,20120206,779540.1011,9584703.704,2.995134451,10000,100
CAU,T08,94,andirobarana,Guarea guidonia,Meliaceae,38.6,O,S,2,FALSE,NA,11.45,24.52,5.4,6.6,6.5,6.3,20120206,779538.8951,9584684.356,1.484880307,10000,100
CAU,T08,96,abiurana,Pouteria gongrijpii,Sapotaceae,55,O,C,2,FALSE,NA,25.58,40.37,4.5,3.2,2,6.8,20120206,779537.1908,9584676.091,3.221240314,10000,100
CAU,T08,97,inhare,Helicostylis sp.,Moraceae,44.2,O,C,2,FALSE,NA,26.5,42.26,1.8,0.3,0.5,2.1,20120206,779539.3107,9584672.789,1.996976924,10000,100
CAU,T08,100,uxi,Endopleura uchi,Humiriaceae,70.6,O,E,1,FALSE,NA,25.09,40.91,6.1,4.8,4.3,6.2,20120206,779542.6898,9584662.293,5.561646386,10000,100
CAU,T08,102,morta,NA,NA,36.7,O,NA,NA,TRUE,1,NA,35.39,NA,NA,NA,NA,20120206,779543.4935,9584695.621,1.32967696,10000,100
CAU,T08,107,breu branco,Protium paniculatum,Burseraceae,37.2,O,S,2,FALSE,NA,19.27,27.31,2.2,1,1.9,1.8,20120206,779541.8014,9584714.864,1.369619159,10000,100
CAU,T08,112,barrote,Tetragastris altissima,Burseraceae,49.3,O,S,2,FALSE,NA,27.92,38.24,5.2,1.9,4.8,2,20120206,779544.7078,9584745.373,2.535703317,10000,100
CAU,T08,114,abiu cutite,NA,NA,50.2,O,S,1,FALSE,NA,20.22,33.43,4,4,2.9,3.3,20120206,779538.8797,9584768.328,2.638046998,10000,100
CAU,T08,117,escorrega-macaco,Capirona decorticans,Rubiaceae,82,O,E,1,FALSE,NA,29.26,43.63,2.4,9.1,8.5,2.4,20120206,779539.073,9584785.226,7.715941354,10000,100
CAU,T08,120,tachi,Tachigali myrmecophila,Fabaceae,60,O,E,1,FALSE,NA,30.45,48.23,10.3,7.2,6.1,8.7,20120206,779541.5436,9584805.583,3.896483398,10000,100
CAU,T08,124,matamata,Eschweilera amazonica,Lecythidaceae,36.8,O,S,1,FALSE,NA,14.61,25.51,2.1,1.3,1.4,5,20120206,779536.2924,9584820.838,1.337614081,10000,100
CAU,T08,126,cupiuba,Goupia glabra,Goupiaceae,62.6,O,E,1,FALSE,NA,16.19,29.98,2.5,5.6,1.4,8.9,20120206,779540.3832,9584837.876,4.275304942,10000,100
CAU,T08,133,abiurana,Pouteria gongrijpii,Sapotaceae,51.5,O,C,1,FALSE,NA,24.71,37.23,3.8,4.2,3.8,5.1,20120206,779539.0765,9584895.548,2.789765555,10000,100
CAU,T08,134,seringarana,Micrandra minor,Euphorbiaceae,69,O,C,1,FALSE,NA,26.77,38.54,5.6,4.4,5.2,4.3,20120206,779539.034,9584898.647,5.289673178,10000,100
CAU,T08,139,matamata,Eschweilera amazonica,Lecythidaceae,35.3,O,C,1,FALSE,NA,15.92,26.91,4.2,5.3,3.6,5,20120206,779535.8384,9584912.91,1.221242769,10000,100
CAU,T08,140,matamata,Eschweilera parviflora,Lecythidaceae,48.5,O,S,2,FALSE,NA,17.74,33.37,6.3,4.8,6.6,4.5,20120206,779538.6193,9584928.924,2.446573445,10000,100
CAU,T08,141,matamata,Eschweilera parviflora,Lecythidaceae,51,O,S,3,FALSE,NA,16.8,35.56,6.5,2.9,4.9,4.7,20120206,779536.5836,9584931.519,2.730867233,10000,100
CAU,T08,145,matamata,Eschweilera amazonica,Lecythidaceae,38.1,O,C,1,FALSE,NA,21.51,39.99,5.1,4.6,4.8,5.4,20120206,779533.6336,9584942.447,1.44313519,10000,100
CAU,T08,147,ingarana,Inga sp.,Fabaceae,41,O,S,3,FALSE,NA,12.67,22.98,3,1.9,1.5,2.1,20120206,779535.4302,9584942.71,1.694289232,10000,100
CAU,T08,150,tachi,Tachigali myrmecophila,Fabaceae,93.6,O,S,2,FALSE,NA,27.98,41.32,10.5,9,5,12.5,20120206,779542.3054,9584951.865,10.30546548,10000,100
CAU,T08,153,matamata,Eschweilera parviflora,Lecythidaceae,57.5,O,C,1,FALSE,NA,27.52,45.28,NA,NA,NA,NA,20120206,779535.4081,9584979.972,3.550149382,10000,100
CAU,T08,156,tachirana,Stryphnodendron paniculatum,Fabaceae,84.7,O,E,1,FALSE,NA,34.5,53.24,3,8.9,6.9,8.7,20120206,779536.3334,9585000.038,8.282497635,10000,100
CAU,T08,158,matamata,Eschweilera amazonica,Lecythidaceae,54.1,O,S,3,FALSE,NA,19.73,41.5,6.3,4.8,4.5,3.8,20120206,779534.2713,9585011.292,3.107071031,10000,100
CAU,T08,167,tachi preto,Tachigali myrmecophila,Fabaceae,95.6,O,E,1,FALSE,NA,27.44,48.84,14.5,7,5,7.8,20120206,779537.2236,9585042.058,10.79320012,10000,100
CAU,T08,183,jatoba,Hymenaea courbaril,Fabaceae,50.2,O,C,2,FALSE,NA,17.59,26.63,4.2,5,5,6,20120206,779542.545,9585118.551,2.638046998,10000,100
CAU,T08,184,matamata branco,Eschweilera coriacea,Lecythidaceae,47.3,O,C,2,FALSE,NA,20.97,42.4,6.6,5.6,8,5.1,20120206,779525.9362,9585086.205,2.31611771,10000,100
CAU,T08,185,mapatirana,Pourouma minor,Urticaceae,52.3,O,C,2,FALSE,NA,31.57,43.37,3.2,9.6,5.4,5.8,20120206,779544.6244,9585075.066,2.885423575,10000,100
CAU,T08,186,envira preta,Guatteria schomburgkiana,Annonaceae,39.8,O,C,2,FALSE,NA,23.54,36.94,7,4,4.4,2.7,20120206,779530.9988,9585069.282,1.587710967,10000,100
CAU,T08,187,macucu-de-sangue,Licania heteromorpha,Chrysobalanaceae,46.5,O,C,2,FALSE,NA,25.25,31.77,4.4,3,6,2.7,20120206,779541.1997,9585055.053,2.231298741,10000,100
CAU,T08,188,abiurana,Pouteria gongrijpii,Sapotaceae,54,O,C,2,FALSE,NA,24.3,33.61,3,4.7,4,3,20120206,779525.0459,9585044.185,3.094523503,10000,100
CAU,T08,189,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,61.8,O,C,2,FALSE,NA,27.43,39.17,4.1,8.1,1.2,8.8,20120206,779525.5411,9584976.911,4.156711856,10000,100
CAU,T08,190,ucuuba,Virola michelii,Myristicaceae,43.8,O,S,2,FALSE,NA,16.14,27.44,2,5.1,3,8.1,20120206,779542.468,9584973.283,1.957662328,10000,100
CAU,T08,191,uxi,Endopleura uchi,Humiriaceae,66.8,O,C,2,FALSE,NA,17.99,33.67,4.6,5.4,8.4,2.3,20120206,779542.3691,9584968.614,4.927761978,10000,100
CAU,T08,192,morta,NA,NA,42.3,O,NA,NA,TRUE,4,NA,5.68,NA,NA,NA,NA,20120206,779529.839,9584912.828,1.814002309,10000,100
CAU,T08,193,abiurana casca fina,Pouteria retinervis,Sapotaceae,35,O,C,2,FALSE,NA,22.35,32.54,2.2,2,1.2,3.3,20120206,779528.4602,9584940.469,1.198657031,10000,100
CAU,T08,194,breu barrote,Tetragastris panamensis,Burseraceae,45.3,O,C,2,FALSE,NA,19.54,27.53,6.7,3,2,2.5,20120206,779542.8181,9584914.437,2.10728386,10000,100
CAU,T08,195,abiurana casca fina,Pouteria retinervis,Sapotaceae,37.5,O,C,2,FALSE,NA,24.34,33.81,0.7,0.9,1.7,2,20120206,779543.7381,9584914.449,1.393892755,10000,100
CAU,T08,196,macaranduba,Manilkara huberi,Sapotaceae,54.3,O,C,2,FALSE,NA,26.26,36.68,3.2,4.5,7.7,5,20120206,779543.4419,9584868.902,3.132248789,10000,100
CAU,T08,197,matamata branco,Eschweilera coriacea,Lecythidaceae,53.7,O,C,2,FALSE,NA,27.16,37.35,3.8,4.1,5.1,2.8,20120206,779545.0708,9584832.736,3.057046211,10000,100
CAU,T08,198,matamata preto,Eschweilera ovata,Lecythidaceae,53,O,C,2,FALSE,NA,29.69,39.45,6,8.1,6.2,6.1,20120206,779543.797,9584826.416,2.97056216,10000,100
CAU,T08,199,ucurana,Sloanea guianensis,Elaeocarpaceae,50,O,C,2,FALSE,NA,22.56,31.77,3.6,4.2,3.8,1.8,20120206,779527.0157,9584820.022,2.615113952,10000,100
CAU,T08,200,matamata branco,Eschweilera coriacea,Lecythidaceae,38,O,C,2,FALSE,NA,22.45,29.88,3.7,4.1,3.2,2.8,20120206,779544.5045,9584820.65,1.434863657,10000,100
CAU,T08,201,tachi preto,Tachigali myrmecophila,Fabaceae,41.5,O,C,2,FALSE,NA,17.9,31.8,6.6,4.3,7,4,20120206,779529.6813,9584720.22,1.739807891,10000,100
CAU,T08,202,caramuxi,Pouteria hispida,Sapotaceae,40.8,O,C,2,FALSE,NA,21.21,37.26,2.5,5.1,2.8,4.5,20120206,779532.466,9584696.19,1.676265045,10000,100
CAU,T08,203,matamata preto,Eschweilera ovata,Lecythidaceae,36.8,O,C,2,FALSE,NA,26.83,35.52,1,0.8,1.1,5.1,20120206,779548.4809,9584690.492,1.337614081,10000,100
CAU,T08,204,breu barrote,Tetragastris panamensis,Burseraceae,38.4,O,C,2,FALSE,NA,18.6,31.43,1.1,3.2,1.1,1.8,20120206,779548.854,9584685.68,1.468104718,10000,100
CAU,T09,4,barrote,Tetragastris altissima,Burseraceae,42.4,O,C,2,FALSE,NA,23.62,32.65,7,3,3.8,3.1,20120203,780489.1072,9585121.857,1.823394946,10000,100
CAU,T09,6,abiurana,Pouteria gongrijpii,Sapotaceae,47.9,O,C,1,FALSE,NA,21.15,27.12,5.1,1.9,5.8,3.2,20120203,780488.0773,9585115.262,2.380860595,10000,100
CAU,T09,7,morta,NA,NA,48.6,O,NA,NA,TRUE,4,NA,2.14,NA,NA,NA,NA,20120203,780486.7746,9585112.868,2.457620047,10000,100
CAU,T09,8,breu vermelho,Protium hebetatum,Burseraceae,63.7,O,C,1,FALSE,NA,26.4,38.09,4.6,9,5.2,3.1,20120203,780483.8348,9585111.343,4.441331542,10000,100
CAU,T09,10,tento,Ormosia coccinea,Fabaceae,57,O,NA,NA,FALSE,NA,3.89,5.79,0.8,0.6,0,3.4,20120203,780489.6568,9585103.625,3.482978119,10000,100
CAU,T09,13,abiurana,Pouteria gongrijpii,Sapotaceae,75,O,E,1,FALSE,NA,18.44,31.04,3.7,5.6,5.5,3.8,20120203,780487.7739,9585088.57,6.347909522,10000,100
CAU,T09,14,iperana,Eperua bijuga,Fabaceae,51.2,O,C,1,FALSE,NA,20.45,31.87,6,5,5.2,9.8,20120203,780485.1415,9585079.568,2.754344707,10000,100
CAU,T09,15,uxirana,Sacoglottis guianensis,Humiriaceae,52.7,O,C,1,FALSE,NA,19.9,34.52,3.7,10.3,7,7,20120203,780488.7501,9585074.568,2.933909638,10000,100
CAU,T09,23,matamata,Eschweilera parviflora,Lecythidaceae,36.2,O,S,2,FALSE,NA,10.82,15.63,0,1,0.3,0.5,20120203,780490.7218,9585021.759,1.290375592,10000,100
CAU,T09,25,morta,NA,NA,41.8,O,NA,NA,TRUE,4,NA,18.33,NA,NA,NA,NA,20120203,780491.6556,9585018.521,1.76743375,10000,100
CAU,T09,26,abiurana,Pouteria gongrijpii,Sapotaceae,51.7,O,C,1,FALSE,NA,22.48,34.41,4.3,5.8,5,5.5,20120203,780486.8328,9585014.11,2.813515994,10000,100
CAU,T09,30,abiurana,Pouteria gongrijpii,Sapotaceae,35.8,O,C,1,FALSE,NA,22.56,31.35,2.7,1.3,3.5,1.7,20120203,780491.6558,9584994.182,1.259394793,10000,100
CAU,T09,31,jarana,Lecythis lurida,Lecythidaceae,92,O,S,1,FALSE,NA,25.97,35.29,4.5,8.2,6.8,4.1,20120203,780487.0636,9584984.164,9.924076356,10000,100
CAU,T09,32,abiurana,Pouteria gongrijpii,Sapotaceae,44.7,O,C,1,FALSE,NA,17.09,35.99,3.5,4.4,3.7,3.8,20120203,780494.2306,9584980.246,2.04671743,10000,100
CAU,T09,34,barrote,Tetragastris altissima,Burseraceae,59.8,O,C,1,FALSE,NA,27.18,36.95,2.5,2,2.8,2,20120203,780494.5198,9584958.9,3.868132125,10000,100
CAU,T09,37,matamata,Eschweilera amazonica,Lecythidaceae,45,O,S,2,FALSE,NA,19.86,28.97,5.3,5.1,5,4.4,20120203,780493.4494,9584941.321,2.076880808,10000,100
CAU,T09,40,abiu cutite,NA,NA,58.4,O,C,1,FALSE,NA,24.43,36.95,3.3,2,3.6,1.7,20120203,780490.1645,9584920.131,3.672814891,10000,100
CAU,T09,41,abiurana,Pouteria gongrijpii,Sapotaceae,99,O,S,3,FALSE,NA,11.15,14.39,1,1.9,1.3,2.4,20120203,780494.8023,9584904.599,11.65052372,10000,100
CAU,T09,44,castanha-sapucaia,Lecythis pisonis,Lecythidaceae,109.8,O,E,1,FALSE,NA,37.2,50.87,11.1,10,5.5,8.3,20120203,780493.5029,9584879.781,14.61153627,10000,100
CAU,T09,49,caramuxi,Pouteria hispida,Sapotaceae,51.1,O,E,1,FALSE,NA,33.17,40.8,6.1,5.8,6,5.3,20120203,780495.3007,9584860.444,2.742592335,10000,100
CAU,T09,50,abiu cutite,NA,NA,50.4,O,C,1,FALSE,NA,21.64,30.06,3.2,9.2,6,4.5,20120203,780495.535,9584849.902,2.661088769,10000,100
CAU,T09,59,murta,Strychnos subcordata,Loganiaceae,40,O,S,2,FALSE,NA,18.89,31.57,3.2,3.1,3.4,3,20120203,780496.8076,9584799.598,1.605213191,10000,100
CAU,T09,60,itauba,Mezilaurus itauba,Lauraceae,84,O,S,2,FALSE,NA,5.78,8.85,0.7,1.1,1,0.3,20120203,780498.0176,9584782.382,8.133519588,10000,100
CAU,T09,62,seringueira,Hevea brasiliensis,Euphorbiaceae,54.6,O,E,1,FALSE,NA,28.37,37.58,3.5,4,5,3.2,20120203,780498.7217,9584753.156,3.170222324,10000,100
CAU,T09,63,abiurana,Pouteria gongrijpii,Sapotaceae,85.8,O,E,1,FALSE,NA,30.61,50.03,5.5,4.1,5.3,4.3,20120203,780497.7226,9584753.115,8.519574569,10000,100
CAU,T09,65,uxirana,Sacoglottis guianensis,Humiriaceae,43.9,O,C,1,FALSE,NA,28.01,45.22,3.8,3.3,6,3.9,20120203,780499.2188,9584748.381,1.967451205,10000,100
CAU,T09,66,abiurana,Pouteria gongrijpii,Sapotaceae,69.9,O,C,1,FALSE,NA,28.58,42.27,5.5,5.1,6,5,20120203,780495.1987,9584741.501,5.441747341,10000,100
CAU,T09,68,abiurana,Pouteria gongrijpii,Sapotaceae,49.7,O,S,2,FALSE,NA,26.76,37.89,3,4,8,1,20120203,780496.5136,9584733.881,2.580918062,10000,100
CAU,T09,69,macaranduba,Manilkara huberi,Sapotaceae,78.5,O,E,1,FALSE,NA,17.55,30.01,15,6.6,6.8,0,20120203,780497.6311,9584731.05,7.013824475,10000,100
CAU,T09,73,coco-pau,Couepia robusta,Chrysobalanaceae,65.3,O,C,1,FALSE,NA,31.14,38.54,9,6,9,5.5,20120203,780493.7404,9584704.032,4.688966484,10000,100
CAU,T09,77,ingarana,Inga sp.,Fabaceae,38.4,O,S,2,FALSE,NA,17.89,31.2,5.4,3.8,3.5,2.9,20120203,780502.1355,9584670.327,1.468104718,10000,100
CAU,T09,79,abiurana,Pouteria gongrijpii,Sapotaceae,38.5,O,S,3,FALSE,NA,17.99,28.79,5,2.4,7.5,0,20120203,780503.4629,9584686.688,1.476479581,10000,100
CAU,T09,81,morta,NA,NA,44.6,O,NA,NA,TRUE,4,NA,20.07,NA,NA,NA,NA,20120203,780505.2764,9584715.538,2.036716179,10000,100
CAU,T09,83,guajara,Pouteria sp.,Sapotaceae,70,O,E,1,FALSE,NA,31.21,47.19,1.7,7.2,8.8,4.5,20120203,780504.3489,9584738.041,5.458788959,10000,100
CAU,T09,85,uxirana,Sacoglottis guianensis,Humiriaceae,71,O,S,2,FALSE,NA,8.42,11.62,1.5,1.4,1.3,1.6,20120203,780500.4153,9584743.634,5.63079735,10000,100
CAU,T09,89,guajara,Pouteria sp.,Sapotaceae,55,O,E,1,FALSE,NA,31.52,48.65,7.2,9,6.1,5.5,20120203,780503.5991,9584756.235,3.221240314,10000,100
CAU,T09,92,guajara peludo,Pouteria sp.,Sapotaceae,62,O,E,1,FALSE,NA,12.73,22.87,6.8,3.1,4.3,7.1,20120203,780505.2225,9584765.414,4.1861904,10000,100
CAU,T09,96,mapatirana,Pourouma minor,Urticaceae,50.2,O,E,1,FALSE,NA,15.26,24.84,5.3,6.4,6.5,3.1,20120203,780502.9949,9584785.465,2.638046998,10000,100
CAU,T09,98,caramuxi,Pouteria hispida,Sapotaceae,55,O,S,2,FALSE,NA,5.07,6.56,1,2.1,1,1.2,20120203,780498.727,9584801.595,3.221240314,10000,100
CAU,T09,100,jarana,Lecythis lurida,Lecythidaceae,41.7,O,C,1,FALSE,NA,13.66,22.49,2.3,3.1,3.2,2.1,20120203,780497.6922,9584809.706,1.758198881,10000,100
CAU,T09,101,mato,NA,NA,147,O,S,2,FALSE,NA,15.81,20.93,1,2,0,3,20120203,780498.5729,9584812.619,27.65935839,10000,100
CAU,T09,105,matamata,Eschweilera parviflora,Lecythidaceae,57.1,O,C,1,FALSE,NA,20.5,31.29,5.4,7.5,2.8,3.5,20120203,780500.2248,9584838.106,3.496356665,10000,100
CAU,T09,109,barrote,Tetragastris altissima,Burseraceae,51,O,S,2,FALSE,NA,21.64,35.61,3.9,7,3.6,3.2,20120203,780502.058,9584866.477,2.730867233,10000,100
CAU,T09,112,parajuba,Manilkara bidentata,Sapotaceae,51.4,O,C,1,FALSE,NA,21.44,33.25,6.5,4.5,4.1,3.8,20120203,780500.0308,9584886.736,2.777931307,10000,100
CAU,T09,113,barrote,Tetragastris altissima,Burseraceae,50.8,O,C,1,FALSE,NA,20.99,36.41,7.4,8.1,7.5,3.8,20120203,780497.1064,9584905.624,2.707498806,10000,100
CAU,T09,114,barrote,Tetragastris altissima,Burseraceae,43.2,O,NA,NA,FALSE,NA,12.66,23.68,1.1,0,10.3,9.2,20120203,780500.1137,9584907.422,1.899485085,10000,100
CAU,T09,119,seringueira,Hevea brasiliensis,Euphorbiaceae,41,O,C,1,FALSE,NA,23,26.2,2.1,2,1.8,3.3,20120203,780497.569,9584946.218,1.694289232,10000,100
CAU,T09,123,morta,NA,NA,60.8,O,NA,NA,TRUE,4,NA,21.41,NA,NA,NA,NA,20120203,780497.3561,9584967.938,4.01101333,10000,100
CAU,T09,125,barrote,Tetragastris altissima,Burseraceae,44.2,O,S,2,FALSE,NA,20.12,30.07,5.5,1.8,2.9,3.4,20120203,780496.3281,9584960.961,1.996976924,10000,100
CAU,T09,129,abiurana,Pouteria gongrijpii,Sapotaceae,46.1,O,S,3,FALSE,NA,19.79,31.56,3.7,4.8,3.5,5.1,20120203,780498.1119,9584983.214,2.189532664,10000,100
CAU,T09,133,envira,Xylopia sp.,Annonaceae,72.5,O,S,3,FALSE,NA,22.15,30.86,7.2,6.2,3.1,10,20120203,780502.7618,9584991.83,5.89425038,10000,100
CAU,T09,143,timborana,Pseudopiptadenia suaveolens,Fabaceae,67.1,O,C,2,FALSE,NA,20.12,36.01,9.1,7.9,10.6,8,20120203,780494.3302,9585041.098,4.976294402,10000,100
